time	event
3583	T0
3599	S41
3604	T0
3623	S110
3629	T0
3649	S42
3657	T0
3667	S160
3674	T0
3696	S10
3701	T0
3719	S100
3722	T0
3740	S42
3745	T0
3769	S90
3772	T0
3788	S110
3794	T0
3812	S10
3819	T0
3838	S80
3841	T0
3864	S100
3867	T0
3890	S80
3893	T0
3913	S120
3921	T0
3939	S42
3947	T0
3957	S160
3961	T0
3980	S90
3985	T0
4001	S100
4007	T0
4025	S80
4031	T0
4052	S80
4057	T0
4080	S80
4084	T0
4122	S150
4130	T0
4144	S80
4148	T0
4167	S41
4172	T0
4181	S160
4188	T0
4212	S120
4215	T0
4256	S150
4263	T0
4302	S150
4308	T0
4325	S42
4331	T0
4351	S80
4358	T0
4381	S10
4386	T0
4426	S150
4430	T0
4448	S42
4452	T0
4473	S120
4476	T0
4502	S20
4510	T0
4532	S120
4537	T0
4560	S20
4567	T0
4587	S42
4593	T0
4619	S110
4624	T0
4633	S160
4639	T0
4660	S80
4665	T0
4705	S150
4713	T0
4739	S42
4747	T0
4766	S100
4773	T0
4796	S41
4802	T0
4843	S150
4848	T0
4874	S41
4878	T0
4895	S90
4903	T0
4914	S110
4920	T0
4938	S41
4946	T0
4968	S41
4976	T0
4994	S90
5000	T0
5018	S41
5021	T0
5043	S90
5050	T0
5067	S80
5070	T0
5091	S120
5096	T0
5118	S20
5125	T0
5143	S41
5146	T0
5155	S160
5160	T0
5179	S42
5185	T0
5202	S80
5210	T0
5235	S41
5242	T0
5262	S42
5265	T0
5276	S160
5280	T0
5321	S150
5329	T0
5346	S20
5349	T0
5365	S110
5371	T0
5390	S90
5394	T0
5435	S150
5442	T0
5464	S90
5467	T0
5479	S41
5482	T0
5503	S80
5508	T0
5533	S41
5540	T0
5560	S90
5565	T0
5585	S110
5592	T0
5608	S41
5616	T0
5636	S20
5642	T0
5656	S20
5662	T0
5677	S42
5680	T0
5699	S80
5707	T0
5727	S80
5732	T0
5740	T0
5743	T0
5762	S20
5766	T0
5780	S100
5786	T0
5806	S10
5810	T0
5832	S120
5840	T0
5847	S160
5852	T0
5872	S41
5879	T0
5899	S100
5907	T0
5946	S150
5952	T0
5973	S80
5979	T0
6017	S150
6022	T0
6043	S80
6048	T0
6057	S160
6060	T0
6083	S10
6087	T0
6107	S110
6115	T0
6134	S90
6137	T0
6158	S41
6166	T0
6179	S110
6185	T0
6201	S42
6204	T0
6224	S20
6229	T0
6240	S160
6246	T0
6265	S110
6271	T0
6289	S90
6292	T0
6317	S90
6322	T0
6343	S110
6351	T0
6388	S150
6391	T0
6401	S160
6406	T0
6429	S90
6437	T0
6456	S10
6459	T0
6477	S120
6481	T0
6501	S90
6506	T0
6529	S110
6535	T0
6553	S10
6559	T0
6572	S120
6579	T0
6588	S160
6591	T0
6609	S110
6612	T0
6631	S120
6634	T0
6659	S90
6664	T0
6687	S20
6692	T0
6712	S20
6720	T0
6737	S20
6745	T0
6764	S90
6767	T0
6786	S10
6789	T0
6826	S150
6831	T0
6849	S120
6854	T0
6877	S41
6883	T0
6903	S80
6910	T0
6915	T0
6919	T0
6941	S100
6947	T0
6970	S42
6973	T0
6979	T0
6987	T0
7025	S150
7029	T0
7045	S20
7051	T0
7070	S100
7073	T0
7111	S150
7114	T0
7152	S150
7156	T0
7177	S10
7183	T0
7203	S20
7207	T0
7224	S110
7230	T0
7253	S20
7257	T0
7276	S80
7281	T0
7299	S110
7307	T0
7329	S120
7336	T0
7353	S80
7360	T0
7377	S110
7384	T0
7404	S90
7410	T0
7431	S120
7439	T0
7454	S100
7460	T0
7479	S41
7486	T0
7525	S150
7533	T0
7546	S100
7551	T0
7567	S80
7570	T0
7585	S42
7588	T0
7607	S90
7612	T0
7634	S120
7641	T0
7660	S20
7667	T0
7710	S150
7716	T0
7732	S20
7738	T0
7761	S120
7766	T0
7786	S41
7789	T0
7798	S160
7802	T0
7824	S10
7830	T0
7872	S150
7880	T0
7900	S120
7903	T0
7929	S80
7937	T0
7956	S41
7960	T0
7980	S20
7985	T0
8004	S100
8012	T0
8032	S110
8037	T0
8060	S10
8066	T0
8083	S20
8089	T0
8116	S20
8120	T0
8135	S80
8143	T0
8158	S10
8163	T0
8180	S80
8184	T0
8206	S41
8214	T0
8232	S42
8238	T0
8275	S150
8283	T0
8300	S80
8306	T0
8329	S90
8336	T0
8354	S20
8362	T0
8375	S41
8381	T0
8400	S90
8407	T0
8427	S110
8434	T0
8453	S41
8459	T0
8480	S120
8485	T0
8503	S10
8509	T0
8528	S120
8531	T0
8553	S110
8561	T0
8580	S100
8584	T0
8597	S80
8603	T0
8620	S80
8623	T0
8660	S150
8668	T0
8693	S100
8696	T0
8718	S20
8724	T0
8741	S120
8744	T0
8772	S20
8778	T0
8800	S110
8806	T0
8818	S41
8825	T0
8839	S80
8847	T0
8864	S42
8872	T0
8894	S10
8902	T0
8916	S100
8922	T0
8938	S120
8942	T0
8961	S90
8969	T0
8991	S10
8998	T0
9017	S41
9020	T0
9041	S110
9044	T0
9066	S100
9074	T0
9093	S90
9100	T0
9117	S90
9120	T0
9134	S20
9139	T0
9157	S100
9161	T0
9179	S42
9185	T0
9203	S10
9211	T0
9231	S90
9234	T0
9252	S41
9260	T0
9283	S20
9291	T0
9310	S10
9316	T0
9332	S100
9339	T0
9348	S160
9356	T0
9371	S10
9375	T0
9392	S110
9398	T0
9439	S150
9445	T0
9454	S160
9462	T0
9502	S150
9509	T0
9533	S100
9540	T0
9561	S41
9564	T0
9591	S90
9596	T0
9615	S110
9621	T0
9640	S80
9647	T0
9665	S10
9671	T0
9692	S42
9696	T0
9719	S100
9727	T0
9743	S20
9747	T0
9764	S110
9768	T0
9787	S41
9792	T0
9801	S160
9807	T0
9846	S150
9852	T0
9857	T0
9863	T0
9877	S110
9884	T0
9900	S120
9908	T0
9931	S110
9937	T0
9955	S100
9959	T0
9979	S41
9985	T0
10011	S110
10017	T0
10028	S160
10034	T0
10057	S120
10063	T0
10081	S10
10089	T0
10114	S110
10121	T0
10129	S160
10136	T0
10153	S80
10158	T0
10179	S42
10187	T0
10228	S150
10233	T0
10252	S120
10255	T0
10264	S160
10272	T0
10313	S150
10317	T0
10343	S20
10347	T0
10371	S42
10378	T0
10394	S80
10397	T0
10417	S10
10423	T0
10441	S10
10448	T0
10473	S10
10479	T0
10503	S20
10511	T0
10531	S10
10534	T0
10558	S90
10564	T0
10584	S41
10590	T0
10608	S41
10613	T0
10628	S110
10635	T0
10649	S20
10655	T0
10678	S41
10681	T0
10701	S90
10707	T0
10721	S42
10725	T0
10746	S20
10750	T0
10768	S100
10772	T0
10781	S160
10786	T0
10794	T0
10799	T0
10809	S160
10812	T0
10830	S41
10837	T0
10856	S100
10862	T0
10873	S10
10881	T0
10903	S90
10907	T0
10929	S80
10932	T0
10947	S10
10950	T0
10965	S80
10971	T0
10993	S90
11000	T0
11016	S20
11022	T0
11041	S100
11044	T0
11068	S20
11076	T0
11087	S42
11090	T0
11110	S110
11116	T0
11136	S90
11144	T0
11155	S90
11161	T0
11177	S41
11182	T0
11203	S100
11206	T0
11225	S41
11233	T0
11253	S100
11259	T0
11276	S120
11280	T0
11322	S150
11328	T0
11343	S10
11346	T0
11365	S100
11371	T0
11393	S10
11397	T0
11438	S150
11441	T0
11462	S120
11469	T0
11487	S41
11493	T0
11513	S110
11518	T0
11525	S160
11531	T0
11549	S120
11556	T0
11578	S80
11583	T0
11603	S90
11608	T0
11634	S42
11640	T0
11655	S80
11661	T0
11679	S42
11684	T0
11721	S150
11727	T0
11750	S80
11754	T0
11775	S120
11781	T0
11799	S20
11803	T0
11839	S150
11847	T0
11867	S20
11874	T0
11893	S100
11899	T0
11922	S10
11926	T0
11945	S90
11952	T0
11971	S100
11979	T0
11997	S80
12001	T0
12024	S90
12032	T0
12050	S20
12057	T0
12095	S150
12102	T0
12119	S110
12127	T0
12144	S80
12150	T0
12159	S160
12166	T0
12184	S41
12189	T0
12211	S42
12219	T0
12234	S10
12237	T0
12276	S150
12280	T0
12304	S20
12309	T0
12331	S90
12337	T0
12355	S42
12359	T0
12378	S90
12383	T0
12405	S120
12410	T0
12431	S20
12434	T0
12455	S100
12462	T0
12502	S150
12505	T0
12526	S90
12534	T0
12551	S120
12557	T0
12572	S120
12579	T0
12602	S20
12609	T0
12633	S90
12638	T0
12651	S90
12658	T0
12699	S150
12704	T0
12722	S41
12726	T0
12748	S80
12755	T0
12776	S100
12781	T0
12800	S80
12807	T0
12817	S160
12822	T0
12846	S90
12850	T0
12871	S41
12879	T0
12895	S100
12903	T0
12925	S120
12930	T0
12952	S41
12959	T0
12975	S100
12981	T0
12999	S41
13005	T0
13022	S10
13030	T0
13048	S100
13051	T0
13073	S110
13080	T0
13097	S100
13101	T0
13121	S120
13128	T0
13149	S42
13154	T0
13173	S41
13180	T0
13202	S41
13205	T0
13228	S90
13233	T0
13253	S100
13259	T0
13277	S42
13280	T0
13299	S42
13303	T0
13325	S10
13328	T0
13348	S90
13356	T0
13370	S110
13377	T0
13399	S41
13402	T0
13422	S100
13430	T0
13445	S42
13451	T0
13471	S100
13477	T0
13491	S42
13495	T0
13510	S80
13515	T0
13526	S160
13534	T0
13555	S90
13563	T0
13583	S42
13591	T0
13613	S90
13619	T0
13629	S160
13635	T0
13654	S110
13662	T0
13678	S110
13685	T0
13706	S80
13711	T0
13730	S90
13734	T0
13755	S120
13762	T0
13772	S160
13779	T0
13797	S80
13805	T0
13814	S160
13821	T0
13837	S20
13843	T0
13851	T0
13855	T0
13878	S100
13884	T0
13904	S41
13908	T0
13926	S80
13930	T0
13956	S90
13963	T0
13966	T0
13969	T0
13986	S100
13990	T0
14008	S120
14013	T0
14032	S20
14040	T0
14062	S80
14069	T0
14106	S150
14112	T0
14132	S90
14137	T0
14157	S110
14165	T0
14187	S20
14194	T0
14214	S20
14219	T0
14230	S160
14237	T0
14258	S42
14263	T0
14283	S120
14291	T0
14315	S41
14321	T0
14336	S120
14344	T0
14360	S80
14363	T0
14387	S10
14393	T0
14410	S80
14416	T0
14434	S110
14441	T0
14457	S90
14465	T0
14474	S160
14477	T0
14496	S90
14500	T0
14522	S80
14528	T0
14543	S20
14546	T0
14564	S80
14571	T0
14593	S80
14599	T0
14620	S80
14623	T0
14636	S20
14641	T0
14660	S41
14668	T0
14692	S90
14699	T0
14714	S100
14721	T0
14745	S120
14753	T0
14762	S160
14766	T0
14784	S90
14789	T0
14810	S120
14814	T0
14833	S80
14841	T0
14857	S110
14864	T0
14885	S42
14891	T0
14916	S80
14920	T0
14929	S160
14936	T0
14954	S20
14957	T0
14974	S110
14978	T0
15000	S90
15007	T0
15022	S20
15029	T0
15046	S41
15052	T0
15072	S110
15079	T0
15097	S42
15105	T0
15127	S42
15130	T0
15151	S100
15156	T0
15176	S80
15183	T0
15200	S42
15207	T0
15223	S41
15226	T0
15235	S160
15238	T0
15251	S90
15258	T0
15277	S80
15280	T0
15304	S90
15310	T0
15327	S110
15335	T0
15354	S90
15358	T0
15380	S120
15388	T0
15404	S80
15409	T0
15418	S160
15424	T0
15443	S90
15446	T0
15465	S10
15469	T0
15479	S160
15485	T0
15508	S80
15514	T0
15536	S90
15544	T0
15561	S100
15569	T0
15594	S41
15598	T0
15618	S80
15625	T0
15645	S41
15653	T0
15664	S160
15670	T0
15686	S90
15689	T0
15710	S90
15717	T0
15727	S160
15730	T0
15751	S80
15755	T0
15798	S150
15806	T0
15825	S80
15831	T0
15850	S110
15854	T0
15877	S110
15880	T0
15899	S20
15903	T0
15923	S120
15926	T0
15947	S10
15954	T0
15959	T0
15964	T0
15985	S10
15991	T0
16007	S80
16011	T0
16022	S160
16030	T0
16051	S100
16055	T0
16074	S41
16082	T0
16100	S120
16107	T0
16110	T0
16115	T0
16133	S90
16141	T0
16160	S42
16166	T0
16209	S150
16215	T0
16233	S90
16237	T0
16262	S100
16268	T0
16289	S42
16295	T0
16330	S150
16338	T0
16355	S90
16361	T0
16384	S110
16387	T0
16407	S10
16413	T0
16422	S160
16426	T0
16438	S41
16442	T0
16461	S10
16469	T0
16496	S120
16502	T0
16523	S10
16530	T0
16547	S120
16550	T0
16571	S110
16579	T0
16596	S10
16604	T0
16623	S80
16628	T0
16650	S10
16655	T0
16671	S80
16678	T0
16697	S42
16703	T0
16722	S20
16730	T0
16738	S160
16743	T0
16762	S41
16767	T0
16786	S10
16789	T0
16829	S150
16834	T0
16852	S80
16857	T0
16866	S160
16873	T0
16888	S90
16895	T0
16919	S100
16922	T0
16943	S100
16946	T0
16955	S160
16959	T0
16983	S120
16987	T0
17007	S110
17011	T0
17028	S10
17034	T0
17055	S41
17059	T0
17100	S150
17106	T0
17125	S42
17132	T0
17158	S120
17162	T0
17205	S150
17208	T0
17222	S41
17229	T0
17243	S80
17246	T0
17264	S110
17270	T0
17294	S42
17298	T0
17336	S150
17344	T0
17364	S42
17372	T0
17411	S150
17419	T0
17439	S90
17442	T0
17483	S150
17489	T0
17508	S10
17511	T0
17527	S100
17530	T0
17542	S120
17550	T0
17576	S80
17581	T0
17604	S90
17607	T0
17631	S120
17636	T0
17672	S150
17680	T0
17702	S120
17709	T0
17730	S80
17734	T0
17753	S100
17761	T0
17782	S10
17790	T0
17808	S120
17814	T0
17839	S120
17843	T0
17866	S42
17873	T0
17897	S41
17900	T0
17919	S42
17923	T0
17941	S120
17944	T0
17960	S10
17967	T0
17982	S10
17988	T0
18003	S41
18010	T0
18030	S10
18036	T0
18059	S42
18065	T0
18080	S20
18086	T0
18110	S90
18118	T0
18137	S110
18142	T0
18153	S160
18158	T0
18176	S90
18179	T0
18197	S80
18204	T0
18227	S90
18231	T0
18251	S110
18257	T0
18280	S42
18287	T0
18307	S41
18312	T0
18321	S160
18327	T0
18348	S100
18353	T0
18372	S120
18378	T0
18397	S42
18401	T0
18416	S42
18423	T0
18442	S10
18449	T0
18464	S42
18470	T0
18488	S10
18496	T0
18519	S110
18523	T0
18545	S41
18552	T0
18574	S10
18578	T0
18598	S41
18605	T0
18625	S10
18630	T0
18646	S120
18653	T0
18661	S160
18668	T0
18685	S10
18692	T0
18702	S160
18708	T0
18711	T0
18714	T0
18731	S10
18737	T0
18747	S160
18750	T0
18773	S42
18777	T0
18794	S90
18801	T0
18842	S150
18849	T0
18871	S90
18879	T0
18901	S10
18909	T0
18927	S110
18935	T0
18953	S110
18959	T0
18972	S120
18978	T0
18997	S90
19001	T0
19039	S150
19043	T0
19065	S80
19070	T0
19088	S90
19092	T0
19096	T0
19102	T0
19120	S42
19126	T0
19165	S150
19172	T0
19188	S90
19191	T0
19201	S160
19204	T0
19221	S41
19224	T0
19242	S10
19247	T0
19271	S41
19277	T0
19298	S100
19304	T0
19314	S160
19317	T0
19337	S90
19344	T0
19362	S10
19367	T0
19384	S42
19389	T0
19405	S90
19409	T0
19431	S10
19438	T0
19460	S41
19463	T0
19479	S120
19482	T0
19519	S150
19526	T0
19542	S41
19546	T0
19567	S90
19574	T0
19585	S90
19588	T0
19602	S42
19605	T0
19627	S110
19634	T0
19652	S100
19660	T0
19700	S150
19704	T0
19725	S42
19730	T0
19749	S20
19756	T0
19781	S120
19785	T0
19820	S150
19826	T0
19845	S10
19852	T0
19869	S110
19875	T0
19892	S80
19900	T0
19941	S150
19944	T0
19986	S150
19992	T0
20011	S20
20016	T0
20039	S110
20044	T0
20064	S42
20071	T0
20080	S160
20088	T0
20106	S42
20114	T0
20128	S41
20133	T0
20152	S10
20155	T0
20175	S120
20179	T0
20197	S110
20204	T0
20218	S90
20225	T0
20239	S120
20243	T0
20261	S42
20266	T0
20283	S20
20291	T0
20300	S160
20306	T0
20330	S100
20333	T0
20372	S150
20377	T0
20392	S20
20398	T0
20415	S110
20422	T0
20444	S42
20448	T0
20462	S80
20468	T0
20506	S150
20514	T0
20533	S120
20539	T0
20559	S110
20565	T0
20604	S150
20612	T0
20631	S10
20637	T0
20658	S100
20663	T0
20683	S20
20690	T0
20728	S150
20732	T0
20749	S10
20752	T0
20772	S10
20776	T0
20800	S20
20808	T0
20828	S20
20834	T0
20853	S90
20861	T0
20871	S160
20877	T0
20901	S110
20908	T0
20927	S41
20931	T0
20951	S90
20957	T0
20978	S80
20986	T0
21005	S41
21010	T0
21030	S42
21035	T0
21061	S90
21068	T0
21088	S110
21092	T0
21108	S90
21112	T0
21132	S41
21135	T0
21153	S20
21159	T0
21177	S100
21185	T0
21227	S150
21233	T0
21254	S42
21262	T0
21287	S100
21293	T0
21309	S42
21317	T0
21337	S10
21341	T0
21361	S110
21366	T0
21387	S90
21391	T0
21412	S120
21419	T0
21442	S110
21448	T0
21471	S42
21476	T0
21479	T0
21486	T0
21506	S10
21512	T0
21536	S41
21539	T0
21575	S150
21582	T0
21604	S110
21610	T0
21631	S41
21634	T0
21657	S10
21661	T0
21685	S100
21691	T0
21716	S10
21722	T0
21742	S100
21749	T0
21767	S120
21774	T0
21795	S10
21798	T0
21819	S80
21823	T0
21838	S42
21841	T0
21864	S120
21872	T0
21887	S10
21895	T0
21915	S20
21918	T0
21956	S150
21962	T0
21980	S41
21986	T0
22003	S110
22007	T0
22028	S10
22033	T0
22056	S90
22062	T0
22080	S110
22086	T0
22097	S160
22103	T0
22142	S150
22149	T0
22188	S150
22194	T0
22202	S160
22209	T0
22248	S150
22256	T0
22275	S42
22283	T0
22302	S80
22309	T0
22324	S20
22329	T0
22336	S160
22344	T0
22364	S120
22369	T0
22383	S80
22386	T0
22406	S90
22409	T0
22425	S80
22432	T0
22451	S20
22455	T0
22464	S160
22467	T0
22488	S100
22491	T0
22511	S100
22514	T0
22530	S80
22534	T0
22556	S100
22564	T0
22574	S160
22579	T0
22588	S160
22592	T0
22610	S20
22614	T0
22655	S150
22661	T0
22678	S10
22682	T0
22701	S10
22709	T0
22733	S42
22738	T0
22757	S110
22763	T0
22788	S41
22793	T0
22814	S120
22822	T0
22838	S10
22841	T0
22858	S100
22864	T0
22874	S160
22881	T0
22901	S20
22906	T0
22928	S110
22935	T0
22954	S120
22959	T0
22981	S90
22989	T0
23011	S90
23019	T0
23039	S80
23046	T0
23068	S42
23071	T0
23093	S20
23097	T0
23117	S100
23124	T0
23144	S90
23150	T0
23159	S160
23162	T0
23185	S110
23190	T0
23218	S80
23221	T0
23243	S20
23251	T0
23271	S120
23277	T0
23284	T0
23290	T0
23310	S110
23313	T0
23336	S10
23341	T0
23359	S41
23365	T0
23409	S150
23414	T0
23429	S41
23432	T0
23454	S80
23460	T0
23480	S10
23484	T0
23494	S160
23499	T0
23521	S10
23525	T0
23544	S100
23550	T0
23559	S160
23564	T0
23574	S160
23582	T0
23600	S120
23606	T0
23627	S100
23630	T0
23652	S120
23658	T0
23683	S42
23687	T0
23728	S150
23733	T0
23753	S120
23757	T0
23767	S160
23775	T0
23795	S120
23799	T0
23815	S10
23819	T0
23838	S42
23844	T0
23865	S90
23873	T0
23913	S150
23917	T0
23934	S10
23942	T0
23949	S160
23955	T0
23973	S41
23978	T0
23998	S100
24004	T0
24042	S150
24045	T0
24070	S120
24073	T0
24087	S80
24090	T0
24111	S120
24115	T0
24135	S10
24142	T0
24159	S80
24166	T0
24182	S10
24186	T0
24209	S120
24213	T0
24230	S80
24238	T0
24257	S80
24264	T0
24285	S80
24292	T0
24312	S100
24315	T0
24333	S10
24340	T0
24357	S42
24362	T0
24379	S90
24382	T0
24405	S10
24412	T0
24434	S42
24441	T0
24456	S90
24460	T0
24478	S10
24483	T0
24501	S100
24509	T0
24519	S160
24523	T0
24532	S160
24536	T0
24551	S110
24557	T0
24577	S20
24582	T0
24621	S150
24627	T0
24648	S80
24651	T0
24660	S160
24665	T0
24684	S90
24688	T0
24698	S160
24706	T0
24730	S20
24738	T0
24757	S41
24762	T0
24788	S80
24794	T0
24811	S120
24819	T0
24841	S80
24848	T0
24872	S10
24880	T0
24897	S10
24902	T0
24921	S90
24928	T0
24938	S160
24946	T0
24964	S41
24972	T0
24987	S80
24995	T0
25011	S80
25015	T0
25037	S120
25042	T0
25061	S90
25067	T0
25088	S20
25092	T0
25103	S160
25111	T0
25132	S80
25139	T0
25159	S110
25165	T0
25186	S41
25190	T0
25199	S160
25203	T0
25227	S42
25230	T0
25253	S120
25257	T0
25300	S150
25308	T0
25328	S100
25335	T0
25344	S160
25351	T0
25367	S41
25370	T0
25391	S90
25396	T0
25418	S20
25423	T0
25446	S41
25451	T0
25469	S80
25475	T0
25495	S110
25502	T0
25537	S150
25543	T0
25565	S42
25570	T0
25588	S100
25596	T0
25618	S42
25622	T0
25642	S10
25650	T0
25670	S100
25675	T0
25693	S110
25698	T0
25716	S42
25721	T0
25743	S100
25750	T0
25766	S120
25771	T0
25782	S160
25785	T0
25807	S20
25814	T0
25852	S150
25860	T0
25896	S150
25900	T0
25919	S42
25926	T0
25968	S150
25975	T0
26013	S150
26019	T0
26038	S10
26043	T0
26057	S110
26065	T0
26087	S80
26095	T0
26119	S42
26126	T0
26149	S20
26156	T0
26178	S100
26184	T0
26205	S90
26212	T0
26251	S150
26258	T0
26268	S160
26272	T0
26294	S10
26297	T0
26319	S20
26323	T0
26345	S90
26352	T0
26367	S41
26373	T0
26383	S160
26388	T0
26408	S90
26415	T0
26425	S160
26430	T0
26449	S42
26453	T0
26475	S110
26483	T0
26504	S10
26507	T0
26516	S160
26521	T0
26538	S80
26545	T0
26562	S120
26566	T0
26587	S10
26594	T0
26603	S160
26610	T0
26632	S20
26635	T0
26658	S90
26662	T0
26700	S150
26707	T0
26724	S100
26727	T0
26743	S10
26749	T0
26758	S160
26762	T0
26782	S10
26787	T0
26802	S80
26805	T0
26830	S41
26833	T0
26853	S110
26857	T0
26872	S20
26876	T0
26897	S90
26901	T0
26919	S120
26925	T0
26945	S42
26951	T0
26992	S150
26997	T0
27012	S10
27017	T0
27035	S100
27043	T0
27063	S90
27071	T0
27085	S41
27089	T0
27098	S160
27101	T0
27119	S100
27123	T0
27143	S80
27151	T0
27191	S150
27198	T0
27220	S80
27225	T0
27241	S90
27246	T0
27263	S80
27271	T0
27285	S42
27292	T0
27309	S100
27317	T0
27337	S110
27345	T0
27367	S41
27375	T0
27395	S20
27400	T0
27420	S10
27427	T0
27443	S42
27446	T0
27461	S90
27468	T0
27487	S80
27490	T0
27505	S80
27512	T0
27530	S10
27538	T0
27561	S100
27568	T0
27591	S42
27596	T0
27601	T0
27605	T0
27626	S90
27631	T0
27652	S120
27658	T0
27682	S120
27685	T0
27702	S41
27708	T0
27727	S120
27734	T0
27753	S110
27761	T0
27780	S10
27785	T0
27828	S150
27835	T0
27852	S41
27858	T0
27880	S42
27888	T0
27910	S20
27918	T0
27938	S20
27942	T0
27961	S100
27966	T0
27985	S41
27992	T0
28010	S42
28014	T0
28033	S120
28037	T0
28061	S41
28069	T0
28082	S41
28090	T0
28110	S100
28116	T0
28159	S150
28166	T0
28186	S20
28191	T0
28197	T0
28202	T0
28225	S20
28229	T0
28239	S160
28247	T0
28264	S110
28270	T0
28279	S160
28286	T0
28310	S41
28315	T0
28332	S42
28337	T0
28355	S90
28363	T0
28380	S41
28385	T0
28420	S150
28428	T0
28450	S90
28457	T0
28479	S110
28486	T0
28505	S41
28512	T0
28531	S120
28538	T0
28563	S20
28568	T0
28590	S20
28597	T0
28613	S20
28619	T0
28637	S100
28643	T0
28651	S160
28655	T0
28672	S10
28677	T0
28697	S100
28705	T0
28728	S110
28732	T0
28771	S150
28775	T0
28797	S42
28803	T0
28813	S160
28817	T0
28833	S100
28838	T0
28874	S150
28877	T0
28888	S90
28891	T0
28908	S80
28916	T0
28936	S41
28942	T0
28965	S10
28973	T0
28991	S100
28996	T0
29016	S110
29020	T0
29043	S120
29046	T0
29054	S160
29057	T0
29078	S20
29084	T0
29100	S80
29103	T0
29139	S150
29146	T0
29166	S20
29170	T0
29213	S150
29219	T0
29234	S41
29237	T0
29257	S80
29263	T0
29285	S20
29288	T0
29309	S41
29317	T0
29336	S90
29339	T0
29352	S80
29360	T0
29398	S150
29406	T0
29423	S100
29427	T0
29446	S10
29450	T0
29465	S110
29470	T0
29486	S20
29491	T0
29528	S150
29535	T0
29555	S90
29558	T0
29575	S100
29578	T0
29603	S80
29607	T0
29624	S90
29630	T0
29655	S90
29659	T0
29675	S41
29680	T0
29700	S42
29706	T0
29729	S10
29734	T0
29753	S110
29757	T0
29775	S120
29780	T0
29799	S41
29804	T0
29828	S100
29834	T0
29853	S41
29858	T0
29877	S20
29882	T0
29922	S150
29926	T0
29952	S80
29957	T0
29975	S80
29981	T0
30000	S100
30006	T0
30023	S90
30028	T0
30050	S42
30054	T0
30072	S42
30075	T0
30116	S150
30120	T0
30135	S41
