time	event
3385	T0
3406	S20
3413	T0
3430	S10
3438	T0
3457	S20
3461	T0
3474	S20
3481	T0
3501	S10
3507	T0
3526	S10
3534	T0
3548	S80
3552	T0
3573	S20
3577	T0
3594	S10
3601	T0
3618	S10
3622	T0
3640	S80
3643	T0
3663	S20
3669	T0
3690	S10
3694	T0
3713	S80
3718	T0
3739	S20
3746	T0
3760	S10
3765	T0
3786	S10
3790	T0
3811	S80
3815	T0
3835	S10
3838	T0
3862	S20
3869	T0
3888	S20
3891	T0
3913	S80
3918	T0
3931	S10
3938	T0
3958	S20
3962	T0
3983	S80
3991	T0
4012	S80
4020	T0
4044	S20
4050	T0
4063	S10
4070	T0
4091	S10
4095	T0
4116	S10
4120	T0
4139	S20
4144	T0
4163	S80
4171	T0
4192	S10
4198	T0
4215	S80
4219	T0
4238	S20
4243	T0
4257	S20
4260	T0
4277	S20
4282	T0
4302	S10
4310	T0
4331	S20
4335	T0
4358	S80
4363	T0
4380	S20
4384	T0
4405	S80
4410	T0
4430	S80
4436	T0
4441	T0
4449	T0
4465	S20
4471	T0
4492	S20
4499	T0
4519	S10
4527	T0
4552	S80
4559	T0
4577	S10
4583	T0
4602	S10
4608	T0
4625	S10
4631	T0
4646	S10
4650	T0
4669	S10
4677	T0
4700	S80
4706	T0
4725	S10
4731	T0
4752	S80
4760	T0
4783	S10
4788	T0
4805	S80
4811	T0
4828	S10
4831	T0
4852	S20
4857	T0
4874	S20
4877	T0
4902	S20
4907	T0
4925	S80
4930	T0
4952	S20
4959	T0
4977	S80
4984	T0
4997	S20
5003	T0
5018	S80
5022	T0
5044	S20
5049	T0
5068	S20
5075	T0
5095	S80
5100	T0
5117	S20
5120	T0
5138	S10
5141	T0
5156	S80
5159	T0
5177	S10
5183	T0
5198	S80
5205	T0
5228	S20
5231	T0
5251	S20
5258	T0
5276	S80
5282	T0
5299	S10
5303	T0
5322	S10
5326	T0
5348	S10
5352	T0
5372	S20
5379	T0
5396	S10
5401	T0
5423	S80
5431	T0
5444	S20
5450	T0
5473	S80
5477	T0
5501	S80
5508	T0
5526	S20
5532	T0
5551	S80
5556	T0
5577	S80
5581	T0
5601	S10
5607	T0
5625	S10
5633	T0
5651	S80
5658	T0
5673	S10
5678	T0
5697	S10
5700	T0
5717	S20
5721	T0
5737	S10
5743	T0
5766	S80
5772	T0
5790	S80
5796	T0
5816	S80
5819	T0
5836	S80
5841	T0
5863	S80
5869	T0
5892	S10
5897	T0
5914	S20
5921	T0
5932	S20
5939	T0
5959	S20
5965	T0
5983	S80
5987	T0
6004	S20
6008	T0
6026	S80
6029	T0
6051	S80
6055	T0
6073	S20
6081	T0
6098	S10
6106	T0
6129	S10
6133	T0
6159	S80
6162	T0
6181	S80
6188	T0
6204	S10
6207	T0
6223	S80
6229	T0
6246	S10
6253	T0
6273	S20
6276	T0
6296	S10
6301	T0
6317	S10
6325	T0
6340	S10
6347	T0
6363	S20
6371	T0
6388	S80
6391	T0
6407	S80
6412	T0
6435	S10
6441	T0
6462	S20
6465	T0
6480	S20
6485	T0
6508	S10
6511	T0
6531	S20
6538	T0
6565	S10
6573	T0
6592	S80
6596	T0
6617	S80
6620	T0
6636	S10
6639	T0
6657	S20
6661	T0
6684	S10
6692	T0
6710	S80
6716	T0
6735	S10
6741	T0
6761	S20
6765	T0
6779	S80
6787	T0
6804	S20
6809	T0
6832	S20
6836	T0
6852	S20
6857	T0
6875	S80
6882	T0
6906	S10
6914	T0
6931	S20
6934	T0
6955	S10
6959	T0
6977	S80
6982	T0
7001	S80
7007	T0
7027	S20
7030	T0
7047	S80
7050	T0
7066	S10
7072	T0
7089	S20
7092	T0
7112	S20
7119	T0
7141	S20
7149	T0
7170	S20
7176	T0
7189	S10
7193	T0
7217	S20
7222	T0
7241	S10
7247	T0
7266	S20
7272	T0
7294	S80
7302	T0
7317	S10
7322	T0
7340	S20
7343	T0
7365	S10
7370	T0
7401	S80
7405	T0
7430	S80
7435	T0
7456	S20
7461	T0
7483	S80
7488	T0
7511	S20
7516	T0
7539	S10
7542	T0
7560	S80
7566	T0
7590	S10
7596	T0
7619	S20
7624	T0
7641	S10
7648	T0
7668	S10
7676	T0
7696	S80
7703	T0
7717	S10
7720	T0
7742	S10
7745	T0
7767	S20
7775	T0
7794	S20
7799	T0
7824	S10
7828	T0
7850	S10
7855	T0
7879	S80
7882	T0
7899	S80
7905	T0
7921	S20
7926	T0
7944	S80
7951	T0
7978	S20
7982	T0
8001	S10
8008	T0
8032	S80
8039	T0
8062	S20
8068	T0
8087	S10
8090	T0
8112	S80
8115	T0
8137	S20
8145	T0
8163	S80
8168	T0
8185	S80
8188	T0
8210	S20
8214	T0
8233	S10
8241	T0
8265	S80
8270	T0
8290	S20
8296	T0
8316	S20
8320	T0
8338	S20
8344	T0
8365	S80
8370	T0
8391	S20
8396	T0
8417	S80
8424	T0
8446	S80
8449	T0
8470	S10
8475	T0
8493	S20
8498	T0
8520	S80
8528	T0
8546	S80
8550	T0
8552	T0
8558	T0
8578	S80
8584	T0
8605	S10
8608	T0
8626	S80
8632	T0
8651	S10
8654	T0
8678	S10
8685	T0
8711	S80
8715	T0
8733	S10
8738	T0
8762	S80
8767	T0
8787	S10
8791	T0
8817	S10
8825	T0
8848	S80
8853	T0
8870	S10
8875	T0
8892	S20
8899	T0
8919	S20
8925	T0
8943	S10
8947	T0
8969	S80
8972	T0
8990	S20
8994	T0
9016	S80
9022	T0
9039	S20
9046	T0
9065	S10
9072	T0
9089	S80
9096	T0
9116	S10
9124	T0
9148	S20
9155	T0
9176	S20
9180	T0
9196	S10
9201	T0
9216	S20
9223	T0
9247	S20
9252	T0
9272	S80
9280	T0
9301	S20
9304	T0
9324	S20
9328	T0
9346	S10
9352	T0
9366	S80
9374	T0
9397	S10
9405	T0
9423	S10
9426	T0
9452	S80
9456	T0
9479	S80
9484	T0
9502	S20
9506	T0
9521	S20
9524	T0
9543	S10
9549	T0
9568	S20
9573	T0
9591	S20
9594	T0
9611	S10
9614	T0
9636	S10
9642	T0
9665	S20
9672	T0
9695	S20
9701	T0
9720	S20
9728	T0
9746	S80
9751	T0
9769	S10
9774	T0
9796	S20
9804	T0
9826	S10
9831	T0
9851	S80
9854	T0
9860	T0
9868	T0
9889	S10
9892	T0
9915	S10
9918	T0
9938	S80
9942	T0
9967	S80
9972	T0
9990	S20
9994	T0
10017	S20
10021	T0
10040	S80
10044	T0
10062	S80
10069	T0
10086	S10
10093	T0
10110	S20
10117	T0
10143	S80
10147	T0
10169	S80
10172	T0
10191	S10
10195	T0
10213	S20
10221	T0
10240	S20
10247	T0
10265	S20
10271	T0
10288	S20
10295	T0
10316	S80
10323	T0
10345	S10
10350	T0
10370	S10
10374	T0
10394	S80
10399	T0
10418	S10
10421	T0
10441	S20
10445	T0
10461	S10
10469	T0
10485	S10
10490	T0
10510	S10
10515	T0
10535	S10
10540	T0
10557	S10
10564	T0
10580	S10
10588	T0
10608	S80
10612	T0
10630	S10
10637	T0
10661	S80
10666	T0
10686	S80
10690	T0
10711	S80
10718	T0
10736	S10
10743	T0
