time	event
5995	T0
6021	S70
6025	T70
6045	S70
6049	T70
6062	S70
6069	T0
6096	T21
6103	T0
6145	S22
6152	T0
6171	T23
6176	T0
6186	S70
6189	T70
6203	S70
6208	T0
6237	S160
6239	T160
6265	S160
6269	T0
6289	S70
6292	T70
6299	S70
6305	T0
6337	S160
6339	T160
6361	S160
6363	T160
6395	S160
6399	T160
6423	S160
6426	T0
6441	S70
6447	T0
6474	S160
6476	T160
6506	S160
6512	T0
6537	S70
6543	T0
6546	S211
6549	T0
6570	S212
6573	T0
6575	P213
6579	T0
6615	S160
6618	T160
6636	S160
6640	T0
6650	T0
6655	T0
6673	S70
6676	T70
6689	S70
6693	T0
6728	S160
6731	T160
6756	S160
6759	T160
6780	S160
6788	T0
6799	T0
6806	T0
6836	S160
6842	T0
6848	S70
6850	T70
6859	S70
6863	T70
6882	S70
6888	T0
6893	T0
6898	T0
6905	T0
6913	T0
6948	S160
6952	T160
6990	S160
6994	T160
7023	S160
7029	T0
7061	T21
7069	T0
7070	P22
7076	T0
7126	T23
7133	T0
7143	S70
7146	T0
7170	S160
7174	T160
7208	S160
7213	T0
7249	T21
7257	T0
7258	P22
7262	T0
7281	T23
7288	T0
7295	S70
7298	T70
7324	S70
7327	T0
7354	S160
7356	T160
7385	S160
7392	T0
7404	S32
7410	T0
7415	T0
7421	T0
7428	S70
7431	T70
7437	S70
7445	T0
7473	S160
7476	T160
7512	S160
7515	T160
7549	S160
7555	T0
7592	T21
7598	T0
7599	P22
7606	T0
7644	T23
7651	T0
7681	S160
7689	T0
7709	S70
7713	T70
7729	S70
7732	T70
7748	S70
7754	T0
7782	S160
7785	T160
7824	S160
7829	T0
7836	T0
7840	T0
8365	S153
8373	T0
8400	S160
8404	T160
8436	S160
8441	T0
8471	T21
8476	T0
8521	S22
8524	T0
8560	T23
8568	T0
8604	T21
8609	T0
8610	P22
8613	T0
8627	T23
8635	T0
8649	S70
8651	T70
8673	S70
8676	T0
8705	S160
8708	T160
8737	S160
8743	T0
9178	S46
9186	T0
9198	S41
9206	T0
9443	S42
9451	T0
9468	S47
9472	T0
10522	S42
10529	T0
11321	S47
11329	T0
11359	S153
11364	T0
11372	T0
11376	T0
11390	S70
11397	T0
11400	T0
11406	T0
11431	S160
11439	T0
11447	T0
11451	T0
11481	S160
11483	T160
11505	S160
11507	T160
11530	S160
11538	T0
11578	T21
11582	T0
11583	P22
11587	T0
11592	T23
11595	T0
11615	S160
11619	T160
11647	S160
11651	T160
11681	S160
11687	T0
11692	S70
11695	T70
11710	S70
11713	T0
11739	S160
11742	T160
11767	S160
11769	T160
11792	S160
11796	T160
11824	S160
11832	T0
11836	S70
11840	T70
11860	S70
11868	T0
11897	S160
11900	T160
11930	S160
11932	T160
11964	S160
11967	T160
12000	S160
12003	T0
12019	S70
12026	T0
12041	T21
12046	T0
12047	P22
12050	T0
12097	T23
12101	T0
12118	S160
12120	T160
12158	S160
12165	T0
12175	T11
12183	T0
12184	P12
12192	T0
12212	T11
12215	T0
12218	S12
12222	T0
12234	T13
12241	T0
12258	S160
12265	T0
12271	T0
12277	T0
12308	S160
12311	T160
12341	S160
12343	T160
12366	S160
12373	T0
12433	S33
12437	T0
12469	S160
12471	T160
12492	S160
12495	T160
12519	S160
12523	T160
12551	S160
12554	T0
12570	T21
12574	T0
12575	P22
12579	T0
12590	T23
12594	T0
12627	S160
12631	T0
12635	S70
12637	T70
12645	S70
12648	T70
12668	S70
12676	T0
12701	S160
12707	T0
12889	S35
12893	T0
12896	T0
12900	T0
12935	S160
12939	T160
12964	S160
12968	T0
13007	T21
13012	T0
13013	P22
13018	T0
13058	T23
13064	T0
13099	S160
13102	T160
13135	S160
13140	T0
13171	T21
13178	T0
13201	S22
13208	T0
13229	T23
13232	T0
13236	S70
13240	T0
13264	S160
13266	T160
13306	S160
13311	T0
13346	S160
13349	T0
13356	T0
13359	T0
13388	S160
13392	T160
13426	S160
13431	T0
13504	S33
13512	T0
13541	S160
13545	T160
13558	S160
13562	T0
13572	T21
13579	T0
13580	P22
13588	T0
13608	T23
13612	T0
13643	S160
13645	T160
13683	S160
13686	T160
13715	S160
13718	T160
13744	S160
13751	T0
13764	S44
13767	T0
13773	T21
13779	T0
13811	S22
13818	T0
13841	T23
13847	T0
13882	S160
13884	T160
13908	S160
13912	T0
13941	T21
13948	T0
13949	P22
13954	T0
13981	T23
13984	T0
14016	S160
14020	T160
14050	S160
14055	T0
14061	S33
14068	T0
14079	T11
14085	T0
14105	S12
14111	T0
14119	T13
14126	T0
14161	S160
14163	T160
14195	S160
14198	T160
14225	S160
14233	T0
14236	S35
14244	T0
14276	S160
14278	T160
14313	S160
14319	T0
14324	T0
14330	T0
14338	S152
14346	T0
14377	S160
14379	T160
14408	S160
14411	T160
14447	S160
14455	T0
14473	T21
14479	T0
14480	P22
14486	T0
14501	T23
14506	T0
14538	S160
14541	T160
14574	S160
14578	T160
14607	S160
14613	T0
14736	S31
14744	T0
14774	S160
14780	T0
14796	S70
14799	T0
14826	S160
14830	T0
14840	T21
14845	T0
14853	S22
14861	T0
14909	T23
14912	T0
14943	S160
14951	T0
14970	T11
14975	T0
14982	S12
14986	T0
14993	T13
14999	T0
15029	S160
15033	T160
15059	S160
15062	T160
15101	S160
15107	T0
15123	S70
15127	T70
15143	S70
15146	T70
15152	S70
15156	T0
15180	S160
15184	T160
15218	S160
15221	T160
15255	S160
15257	T160
15286	S160
15292	T0
15307	S70
15309	T70
15326	S70
15328	T70
15345	S70
15351	T0
15379	S160
15382	T160
15412	S160
15416	T160
15447	S160
15451	T160
15476	S160
15480	T0
15491	S43
15495	T0
15500	T0
15506	T0
15695	S46
15702	T0
15872	S43
15877	T0
16062	S46
16066	T0
16072	T11
16078	T0
16084	S12
16089	T0
16098	T13
16102	T0
16114	T11
16119	T0
16140	S12
16147	T0
16149	T13
16157	T0
16163	T0
16168	T0
16201	S160
16208	T0
16738	S32
16742	T0
16775	S160
16780	T0
16793	T11
16801	T0
16802	P12
16807	T0
16820	T13
16827	T0
16854	S160
16857	T160
16884	S160
16886	T160
16917	S160
16924	T0
16938	T11
16944	T0
16945	P12
16948	T0
16957	T13
16963	T0
16969	T0
16973	T0
16979	S33
16984	T0
17014	S160
17018	T0
17025	T0
17028	T0
17048	S70
17052	T70
17063	S70
17066	T0
17071	T0
17078	T0
17104	S160
17108	T160
17136	S160
17139	T160
17173	S160
17176	T0
17182	T21
17185	T0
17243	S22
17246	T0
17253	T23
17261	T0
17290	S160
17294	T160
17320	S160
17324	T0
17330	T0
17337	T0
17475	S151
17478	T0
17492	S70
17496	T70
17509	S70
17511	T70
17527	S70
17535	T0
17563	S160
17567	T0
17720	S32
17723	T0
17728	T0
17736	T0
17757	S70
17764	T0
17799	S160
17806	T0
17844	S160
17849	T0
17852	T0
17856	T0
18892	S153
18900	T0
18932	S160
18937	T0
18946	T0
18949	T0
18978	S160
18982	T160
19007	S160
19010	T160
19042	S160
19046	T0
19064	T21
19070	T0
19071	P22
19079	T0
19107	T23
19113	T0
19117	T0
19123	T0
19135	T21
19140	T0
19141	P22
19149	T0
19179	T23
19187	T0
19197	S70
19200	T70
19221	S70
19229	T0
19250	T11
19253	T0
19262	S12
19270	T0
19277	T13
19285	T0
19311	S160
19314	T160
19337	S160
19340	T160
19369	S160
19371	T160
19389	S160
19395	T0
19398	S35
19406	T0
19412	T21
19419	T0
19438	S22
19446	T0
19449	T23
19456	T0
19472	S70
19478	T0
19511	S160
19519	T0
19532	T21
19540	T0
19541	P22
19547	T0
19568	T23
19572	T0
19600	S160
19604	T160
19635	S160
19639	T160
19666	S160
19673	T0
19710	T21
19718	T0
19823	S22
19830	T0
19860	T23
19865	T0
19895	S160
19903	T0
19905	T0
19912	T0
19935	S151
19940	T0
19944	T0
19952	T0
20231	S35
20235	T0
20270	S160
20273	T160
20298	S160
20300	T160
20335	S160
20338	T160
20362	S160
20368	T0
20391	S70
20393	T70
20410	S70
20413	T70
20417	S70
20422	T0
20456	S160
20460	T160
20491	S160
20495	T160
20524	S160
20527	T160
20556	S160
20564	T0
20614	T21
20622	T0
20623	P22
20631	T0
20681	T23
20688	T0
20725	T21
20730	T0
20796	S22
20799	T0
20827	T23
20833	T0
20863	S160
20869	T0
20897	T21
20900	T0
20910	S22
20913	T0
20916	T23
20919	T0
20941	S160
20944	T160
20976	S160
20981	T0
20983	P31
20986	T0
20993	T0
20997	T0
21080	S151
21085	T0
21119	S160
21121	T160
21141	S160
21144	T160
21172	S160
21176	T160
21211	S160
21216	T0
21396	S33
21399	T0
21439	S160
21443	T160
21470	S160
21474	T160
21503	S160
21511	T0
21524	S70
21527	T70
21542	S70
21545	T70
21558	S70
21562	T0
21589	S160
21591	T160
21623	S160
21629	T0
21649	T21
21655	T0
21656	P22
21662	T0
21681	T23
21687	T0
21702	T11
21705	T0
21724	S12
21729	T0
21737	T13
21741	T0
21746	T0
21749	T0
21775	S31
21782	T0
21790	T0
21793	T0
21892	S46
21900	T0
22378	S42
22385	T0
22421	S160
22425	T0
22443	S70
22445	T70
22455	S70
22457	T70
22476	S70
22479	T0
22503	S160
22507	T160
22532	S160
22537	T0
22550	S70
22553	T70
22560	S70
22563	T70
22584	S70
22591	T0
22624	S160
22628	T160
22661	S160
22669	T0
22683	S70
22685	T70
22699	S70
22703	T70
22717	S70
22723	T0
22756	S160
22763	T0
22767	S46
22773	T0
22796	T11
22804	T0
22805	P12
22811	T0
22823	T13
22828	T0
22835	T0
22838	T0
22871	S160
22875	T160
22902	S160
22904	T160
22934	S160
22941	T0
22950	S70
22952	T70
22962	S70
22965	T0
22994	S160
23002	T0
23016	S70
23019	T70
23037	S70
23045	T0
23067	S160
23070	T0
23080	T0
23084	T0
23549	S33
23552	T0
23578	S160
23581	T0
23594	T21
23599	T0
23627	S22
23630	T0
23633	T23
23637	T0
23640	S211
23647	T0
23655	S212
23658	T0
23661	S213
23664	T0
23695	S160
23698	T160
23734	S160
23737	T0
23751	S70
23755	T70
23768	S70
23776	T0
23810	S160
23813	T0
23827	S70
23833	T0
23864	S160
23868	T160
23896	S160
23898	T160
23933	S160
23938	T0
23948	S70
23951	T70
23966	S70
23971	T0
24003	S160
24009	T0
24013	T0
24017	T0
24048	S160
24050	T160
24083	S160
24085	T160
24114	S160
24116	T160
24141	S160
24145	T0
24167	S70
24173	T0
24179	T21
24187	T0
24215	S22
24222	T0
24247	T23
24250	T0
24258	T0
24265	T0
24278	S70
24284	T0
24312	S160
24320	T0
24322	P31
24326	T0
24335	T0
24341	T0
24347	T21
24353	T0
24448	S22
24452	T0
24457	T23
24460	T0
24468	T0
24471	T0
24508	S160
24514	T0
24526	T11
24532	T0
24548	S12
24552	T0
24554	T13
24557	T0
24583	S160
24586	T160
24607	S160
24614	T0
24620	T0
24626	T0
24652	S160
24656	T160
24689	S160
24691	T160
24721	S160
24723	T160
24755	S160
24760	T0
24783	S160
24785	T160
24817	S160
24824	T0
24862	T21
24866	T0
24867	P22
24871	T0
24896	T23
24904	T0
24939	S160
24943	T160
24967	S160
24971	T160
25012	S160
25017	T0
25023	T0
25027	T0
25039	S70
25042	T70
25055	S70
25059	T70
25079	S70
25085	T0
25109	S160
25112	T160
25150	S160
25154	T0
25171	T21
25175	T0
25290	S22
25295	T0
25301	T23
25305	T0
25334	S160
25338	T160
25355	S160
25363	T0
25684	S43
25692	T0
25715	S160
25720	T0
25739	S70
25743	T70
25762	S70
25766	T70
25780	S70
25785	T0
25788	T0
25794	T0
25813	S70
25815	T70
25819	S70
25827	T0
25856	S160
25859	T160
25902	S160
25906	T160
25936	S160
25939	T160
25974	S160
25981	T0
26016	T21
26024	T0
26025	P22
26031	T0
26061	T23
26065	T0
26071	T0
26074	T0
26168	S31
26171	T0
26175	T0
26179	T0
26207	S160
26209	T160
26234	S160
26238	T160
26271	S160
26275	T0
26314	T21
26322	T0
26332	S22
26335	T0
26363	S160
26365	T160
26400	S160
26407	T0
26812	S31
26819	T0
26824	T0
26830	T0
26837	T0
26842	T0
26869	S160
26872	T160
26900	S160
26906	T0
26913	T0
26918	T0
26942	S160
26945	T160
26967	S160
26970	T160
27002	S160
27005	T160
27035	S160
27042	T0
27298	S31
27306	T0
27314	T0
27317	T0
27323	T0
27331	T0
27346	S70
27350	T70
27367	S70
27374	T0
27402	S160
27404	T160
27437	S160
27441	T160
27469	S160
27473	T160
27500	S160
27506	T0
27524	S70
27526	T70
27548	S70
27550	T70
27574	S70
27579	T0
27609	S160
27611	T160
27639	S160
27641	T160
27666	S160
27670	T160
27708	S160
27716	T0
27731	S70
27735	T70
27748	S70
27752	T0
27790	S160
27793	T160
27822	S160
27825	T160
27853	S160
27856	T160
27887	S160
27892	T0
28242	S46
28248	T0
28306	S41
28309	T0
28313	S46
28316	T0
28332	S42
28339	T0
28470	S46
28473	T0
28620	S47
28623	T0
28627	T0
28633	T0
28669	S160
28672	T160
28697	S160
28699	T160
28724	S160
28728	T0
28750	T21
28755	T0
28822	S22
28825	T0
28839	T23
28844	T0
28848	S70
28850	T70
28864	S70
28867	T0
28878	T21
28881	T0
28979	S22
28985	T0
29013	T23
29017	T0
29033	S70
29036	T0
29066	S160
29068	T160
29097	S160
29101	T160
29123	S160
29126	T160
29157	S160
29161	T0
29202	S160
29204	T160
29233	S160
29237	T160
29266	S160
29270	T160
29300	S160
29303	T0
29316	S70
29319	T0
29325	T0
29331	T0
29342	S70
29344	T70
29355	S70
29359	T0
29384	S160
29386	T160
29412	S160
29419	T0
29439	S70
29443	T70
29447	S70
29449	T70
29457	S70
29460	T0
29504	S160
29506	T160
29532	S160
29539	T0
29574	T21
29578	T0
29643	S22
29647	T0
29674	T23
29678	T0
29710	S160
29712	T160
29742	S160
29750	T0
29753	T0
29757	T0
30724	S153
30730	T0
30736	T0
30742	T0
30744	T0
30752	T0
30777	S160
30781	T160
30810	S160
30815	T0
30860	T21
30865	T0
30866	P22
30874	T0
30903	T23
30908	T0
30934	S160
30939	T0
30951	S70
30953	T70
30960	S70
30963	T70
30983	S70
30988	T0
31013	S160
31015	T160
31040	S160
31042	T160
31073	S160
31076	T160
31107	S160
31111	T0
31117	T0
31124	T0
31140	S42
31147	T0
31179	S160
31182	T160
31208	S160
31212	T160
31233	S160
31238	T0
31259	S151
31264	T0
31289	S160
31291	T160
31320	S160
31322	T160
31352	S160
31356	T0
31396	S160
31399	T0
31413	T21
31417	T0
31445	S22
31453	T0
31465	T23
31471	T0
31501	S160
31505	T160
31544	S160
31548	T160
31577	S160
31579	T160
31612	S160
31617	T0
31637	S70
31642	T0
31675	S160
31678	T160
31707	S160
31710	T160
31730	S160
31733	T0
31747	S70
31750	T0
31780	S160
31784	T0
31824	T21
31830	T0
31943	S22
31949	T0
31962	T23
31968	T0
31970	T0
31977	T0
31983	S33
31989	T0
32021	S160
32027	T0
32035	T0
32041	T0
32068	S160
32071	T160
32112	S160
32114	T160
32140	S160
32147	T0
32239	S32
32245	T0
32262	S160
32266	T160
32301	S160
32305	T160
32333	S160
32335	T160
32363	S160
32367	T0
32399	S160
32401	T160
32423	S160
32427	T160
32449	S160
32452	T160
32485	S160
32492	T0
32496	T0
32504	T0
32522	T21
32529	T0
32584	S22
32589	T0
32610	T23
32617	T0
32638	S160
32642	T160
32664	S160
32668	T160
32698	S160
32702	T0
32707	T0
32713	T0
32734	S70
32736	T70
32756	S70
32762	T0
32796	S160
32799	T0
33134	S31
33139	T0
33168	S160
33172	T160
33204	S160
33212	T0
33720	S31
33728	T0
33734	T0
33740	T0
33774	S160
33778	T160
33811	S160
33813	T160
33850	S160
33853	T160
33878	S160
33886	T0
33898	S70
33904	T0
33931	S160
33934	T160
33967	S160
33974	T0
34092	S151
34095	T0
34140	S160
34143	T160
34174	S160
34177	T160
34205	S160
34208	T160
34237	S160
34242	T0
34259	S70
34261	T70
34283	S70
34290	T0
34325	S160
34331	T0
34337	S33
34340	T0
34368	S160
34370	T160
34402	S160
34405	T160
34425	S160
34432	T0
34458	S70
34460	T70
34472	S70
34475	T70
34484	S70
34490	T0
34516	S160
34520	T160
34544	S160
34552	T0
34556	S70
34560	T70
34574	S70
34576	T70
34598	S70
34604	T0
34636	S160
34640	T160
34666	S160
34668	T160
34701	S160
34709	T0
34717	S70
34725	T0
34727	P211
34732	T0
34737	S212
34744	T0
34747	S213
34755	T0
34763	T0
34766	T0
34792	S160
34794	T160
34823	S160
34828	T0
34851	T21
34858	T0
34957	S22
34960	T0
34981	T23
34985	T0
35013	S160
35015	T160
35053	S160
35056	T160
35083	S160
35085	T160
35110	S160
35118	T0
35128	T21
35131	T0
35208	S22
35212	T0
35240	T23
35246	T0
35271	S160
35274	T0
35283	S70
35287	T70
35311	S70
35315	T70
35344	S70
35347	T0
35374	S160
35376	T160
35403	S160
35409	T0
35719	S31
35722	T0
35744	S160
35747	T160
35775	S160
35778	T160
35813	S160
35820	T0
35825	T0
35831	T0
35864	S160
35867	T160
35892	S160
35896	T0
36032	S46
36037	T0
36123	S47
36128	T0
36131	T0
36136	T0
36466	S33
36470	T0
36496	S160
36500	T0
36525	S32
36532	T0
36538	T0
36543	T0
36572	S160
36580	T0
36607	S160
36611	T160
36641	S160
36647	T0
36652	T0
36659	T0
36679	S70
36682	T0
36705	T21
36709	T0
36710	P22
36716	T0
36719	T23
36724	T0
36757	S160
36759	T160
36796	S160
36801	T0
36834	T21
36841	T0
36842	P22
36846	T0
36864	T23
36871	T0
36903	S160
36906	T160
36928	S160
36932	T160
36962	S160
36969	T0
36974	T0
36978	T0
38209	S42
38217	T0
38449	S43
38457	T0
39156	S46
39162	T0
39334	S43
39338	T0
39344	T0
39347	T0
39378	S160
39381	T160
39413	S160
39417	T160
39455	S160
39460	T0
39465	T0
39473	T0
39476	S35
39484	T0
39491	T0
39496	T0
39539	S160
39541	T160
39572	S160
39575	T160
39608	S160
39611	T160
39645	S160
39650	T0
39658	T0
39662	T0
39690	S160
39694	T160
39720	S160
39724	T160
39754	S160
39759	T0
39771	S32
39775	T0
39779	T0
39783	T0
39796	T21
39799	T0
39946	S22
39954	T0
39994	T23
39997	T0
40032	S160
40036	T160
40068	S160
40072	T160
40099	S160
40105	T0
40112	T0
40120	T0
40137	S70
40145	T0
40166	S160
40169	T160
40195	S160
40202	T0
40230	S160
40234	T160
40265	S160
40268	T0
40282	S70
40286	T70
40296	S70
40301	T0
40319	S160
40323	T160
40359	S160
40363	T160
40392	S160
40397	T0
40400	S35
40406	T0
40414	T0
40418	T0
40452	S160
40456	T160
40483	S160
40485	T160
40512	S160
40516	T160
40550	S160
40556	T0
41070	S31
41077	T0
41080	T0
41084	T0
41116	S160
41118	T160
41145	S160
41148	T160
41176	S160
41179	T0
41462	S33
41470	T0
41477	T0
41484	T0
41659	S32
41664	T0
41685	S160
41687	T160
41723	S160
41726	T160
41751	S160
41756	T0
41762	T0
41770	T0
41790	S160
41795	T0
41830	T21
41833	T0
41866	S22
41869	T0
41873	T23
41879	T0
41890	S70
41892	T70
41901	S70
41905	T70
41922	S70
41930	T0
41932	T0
41937	T0
42512	S42
42517	T0
42528	S43
42535	T0
42564	S160
42568	T0
42578	S70
42585	T0
42616	S160
42618	T160
42636	S160
42639	T0
42658	T21
42663	T0
42664	P22
42668	T0
42690	T23
42694	T0
42720	S160
42725	T0
42931	S33
42934	T0
42967	S160
42970	T160
43003	S160
43007	T0
43012	T0
43020	T0
43083	S35
43089	T0
43120	S160
43122	T160
43155	S160
43160	T0
43439	S31
43446	T0
43449	T0
43456	T0
43460	S46
43468	T0
43472	T11
43478	T0
43487	S12
43491	T0
43503	T13
43507	T0
43528	T11
43535	T0
43536	P12
43542	T0
43551	T13
43555	T0
43588	S160
43592	T160
43621	S160
43625	T0
43632	T0
43636	T0
43659	S160
43663	T160
43688	S160
43691	T160
43719	S160
43722	T160
43742	S160
43749	T0
43751	P31
43759	T0
43764	T0
43772	T0
43776	S70
43780	T70
43798	S70
43802	T70
43822	S70
43825	T0
43829	T0
43834	T0
43846	S32
43854	T0
43882	S160
43889	T0
43918	S160
43920	T160
43958	S160
43962	T0
43966	T0
43970	T0
44002	S160
44007	T0
44029	T21
44036	T0
44037	P22
44041	T0
44079	T23
44086	T0
44125	S160
44127	T160
44160	S160
44166	T0
44197	S160
44199	T160
44235	S160
44237	T160
44264	S160
44272	T0
44309	T21
44312	T0
44337	S22
44344	T0
44366	T23
44370	T0
44375	T0
44380	T0
44413	S160
44415	T160
44448	S160
44455	T0
44492	T21
44496	T0
44497	P22
44504	T0
44520	T23
44527	T0
44538	S70
44544	T0
44570	T21
44576	T0
44711	S22
44718	T0
44749	T23
44753	T0
44763	T0
44768	T0
44801	S160
44803	T160
44834	S160
44838	T0
45098	S31
45101	T0
45137	S160
45143	T0
45583	S46
45588	T0
45600	S41
45603	T0
45993	S42
46000	T0
46455	S43
46459	T0
46462	T0
46467	T0
46498	S160
46502	T160
46536	S160
46539	T160
46565	S160
46570	T0
46590	S160
46593	T160
46621	S160
46627	T0
46635	T0
46643	T0
46728	S151
46736	T0
46766	S160
46769	T160
46800	S160
46802	T160
46836	S160
46840	T0
46845	T0
46850	T0
47410	S35
47413	T0
47417	T0
47425	T0
47456	S160
47460	T160
47492	S160
47494	T160
47526	S160
47530	T0
47534	S70
47542	T0
47568	S160
47570	T160
47600	S160
47605	T0
48006	S33
48009	T0
48038	S160
48040	T160
48070	S160
48072	T160
48099	S160
48107	T0
48170	S31
48174	T0
48181	T0
48186	T0
48190	S70
48193	T70
48216	S70
48219	T70
48238	S70
48243	T0
48265	S160
48268	T160
48293	S160
48298	T0
48334	S70
48341	T0
48373	S160
48375	T160
48411	S160
48414	T160
48440	S160
48447	T0
48454	T0
48462	T0
48477	S70
48481	T70
48500	S70
48504	T70
48514	S70
48518	T0
48548	S160
48553	T0
48819	S32
48824	T0
48846	S160
48849	T160
48876	S160
48880	T160
48916	S160
48919	T160
48949	S160
48956	T0
48978	S70
48980	T70
48984	S70
48986	T70
48992	S70
48997	T0
49032	S160
49036	T160
49064	S160
49068	T160
49101	S160
49103	T160
49140	S160
49145	T0
49147	P211
49154	T0
49169	S212
49173	T0
49175	P213
49183	T0
49210	S70
49218	T0
49251	S160
49255	T0
49295	T21
49299	T0
49323	S22
49328	T0
49357	T23
49365	T0
49396	S160
49401	T0
49412	T21
49417	T0
49567	S22
49570	T0
49573	T23
49581	T0
49588	T0
49591	T0
49610	S160
49613	T160
49646	S160
49650	T0
49660	S70
49662	T70
49677	S70
49682	T0
49717	S160
49722	T0
49744	T21
49750	T0
49766	S22
49773	T0
49784	T23
49788	T0
49794	S70
49797	T70
49801	S70
49807	T0
49837	S160
49842	T0
49892	T21
49899	T0
49991	S22
49998	T0
50027	T23
50031	T0
50038	S70
50040	T70
50054	S70
50062	T0
50065	S211
50070	T0
50078	S212
50085	T0
50088	S213
50091	T0
50120	S160
50124	T160
50155	S160
50158	T160
50184	S160
50188	T160
50217	S160
50224	T0
50231	T0
50234	T0
50246	S31
50249	T0
50279	S160
50282	T160
50317	S160
50319	T160
50362	S160
50367	T0
50924	S31
50932	T0
50938	T0
50944	T0
50968	S160
50970	T160
50996	S160
51000	T160
51029	S160
51032	T160
51052	S160
51059	T0
51094	T21
51101	T0
51139	S22
51145	T0
51179	T23
51183	T0
51189	T0
51192	T0
51504	S31
51511	T0
51515	T0
51521	T0
51549	S160
51553	T0
52002	S31
52007	T0
52040	S160
52042	T160
52067	S160
52070	T160
52096	S160
52100	T160
52135	S160
52140	T0
52175	S160
52178	T160
52208	S160
52210	T160
52237	S160
52239	T160
52274	S160
52278	T0
52281	T0
52285	T0
52309	S35
52315	T0
52320	T0
52328	T0
52337	S70
52341	T70
52361	S70
52365	T0
52371	T0
52378	T0
52411	S160
52414	T160
52439	S160
52442	T160
52471	S160
52475	T0
52482	T0
52487	T0
52510	S160
52512	T160
52545	S160
52548	T160
52579	S160
52581	T160
52613	S160
52619	T0
52815	S33
52823	T0
52858	S160
52860	T160
52892	S160
52896	T160
52927	S160
52935	T0
52957	T11
52964	T0
52969	S12
52976	T0
52983	T13
52991	T0
53000	T0
53004	T0
53118	S35
53126	T0
53135	T21
53141	T0
53259	S22
